,point_differential,num_possessions,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5
323,2,2.88,1628386,1629066,203915,1626156,203925,202688,203917,1629012,1628021,201567
324,-7,39.936,1628386,1627747,1629066,203915,203925,202688,1626224,1629012,1626204,201567
325,1,1.3823999999999999,203459,1629066,1626156,203925,202334,202688,1626224,1629012,1626204,201567
326,0,1.2672,203459,201960,1626156,203925,202334,202688,1626224,1629012,1626204,201567
327,0,2.3424,201960,203915,1626156,203925,202334,202688,1626224,1629012,1626204,201567
328,-5,6.72,201960,203915,1626156,203925,202334,1626224,1629012,1628021,1626204,203903
329,3,3.3024,1627747,201960,203915,203925,202334,1626224,1629012,1628021,1626204,203903
330,-4,7.564800000000001,1627747,203459,201960,203915,202334,203521,1626224,1628021,1627737,203903
331,0,1.3823999999999999,1627747,203459,201960,203915,202334,203521,203917,1628021,1627737,203903
332,5,6.489599999999999,1628386,1627747,203459,201960,203915,203521,203917,1628021,1627737,203903
333,5,3.84,1627747,203459,1629066,203915,202334,203521,203917,1628021,1627737,203903
334,1,5.529599999999999,1627747,203459,1629066,203915,202334,203521,203917,1628021,1626204,203903
335,-2,5.2224,1627747,203459,1629066,203915,202334,203521,203903,203917,1626204,201567
336,2,1.3823999999999999,1627747,1629066,1626156,203925,202334,203521,203903,203917,1626204,201567
337,-1,3.3024,1627747,1629066,1626156,203925,202334,203917,1626224,1629012,1626204,201567
338,4,5.76,1629066,203915,1626156,203925,202334,203917,1626224,1629012,1626204,201567
339,4,3.3024,1628386,1629066,203915,1626156,203925,203917,1626224,1629012,1626204,201567
340,-3,15.6672,1628386,1629066,203915,1626156,203925,203903,1626224,1629012,1626204,201567
341,0,0.96,1628386,1627747,1629066,203915,203925,203903,1626224,1629012,1626204,201567
342,-2,0.8448,1627747,203459,1629066,203915,203925,203903,1626224,1629012,1626204,201567
343,1,1.2672,203459,1629066,203915,1626156,203925,203903,1626224,1629012,1626204,201567
344,-5,8.5248,203490,201577,1628374,203897,1627739,101161,202699,200755,1627732,202710
345,-1,16.2048,203490,1627782,201577,203897,1627739,101161,202699,200755,1627732,202710
346,6,12.2496,203490,1627782,201577,203897,1627739,202699,203118,1627732,203516,1628413
347,1,1.3823999999999999,1627782,201577,1627789,203897,1627739,202699,203118,1627732,203516,1628413
348,1,1.3823999999999999,1627782,201577,1627789,1627853,203897,202699,203118,1627732,203516,1628413
349,0,0.96,1627782,201577,1627789,1627853,203897,203118,200755,1627732,202710,1628413
350,1,2.3424,1627782,201577,1627789,1627853,203897,204456,203118,200755,202710,1628413
351,-1,22.3872,1627782,201577,1627885,1627789,1627853,204456,203118,200755,202710,1628413
352,-2,4.8,203490,1626245,1627853,1627789,1628374,101161,202699,1627732,202710,203516
353,0,10.559999999999999,203490,201577,1627853,1628374,203897,101161,202699,203118,200755,1627732
354,0,3.7247999999999997,203490,201577,1628374,203897,1627739,204456,203118,200755,1627732,202710
355,-5,38.592,1627782,201577,1628374,203897,1627739,204456,203118,200755,1627732,202710
356,1,2.3424,203490,201577,1628374,203897,1627739,202699,203118,1627732,203516,1628413
357,3,11.8272,203490,201577,1627853,1628374,203897,202699,203118,1627732,203516,1628413
358,1,1.3823999999999999,203490,1627782,201577,1627853,203897,204456,203118,200755,202710,1628413
359,-6,14.591999999999999,1627782,201577,1627789,1627853,203897,204456,203118,200755,202710,1628413
360,0,5.6448,1627782,1627853,1627885,1627789,1628374,204456,101161,202699,202710,203516
361,1,1.3823999999999999,203490,1627782,1627853,1627885,1628374,204456,101161,202699,202710,203516
362,-1,5.2224,203490,1627782,1627853,1627885,1628374,204456,101161,202699,1627732,203516
363,-2,3.84,203490,1627782,1628374,203897,1627739,204456,101161,202699,1627732,203516
364,2,4.1472,203490,1627782,201577,203897,1627739,204456,203118,200755,1627732,202710
365,7,21.503999999999998,203490,201577,1628374,203897,1627739,202699,203118,200755,1627732,202710
366,-2,0.8448,203490,1627782,1628374,203897,1627739,202699,203118,200755,1627732,202710
367,2,1.3823999999999999,203490,201577,1628374,203897,1627739,202699,203118,1627732,202710,203516
368,-1,21.0048,1629026,203076,203944,203901,201950,203497,201937,202324,1628378,204060
369,-3,0.96,1629026,203076,203944,203901,201950,2594,203109,203497,201937,1628378
370,0,2.88,1629026,203076,203944,203901,201950,2594,203109,203497,1626220,201937
371,-1,7.68,1629026,203076,202734,1627767,203901,2594,203109,203497,1626220,201937
372,1,0.4224,1629026,203076,202734,1627767,203901,2594,203109,203497,1626220,204060
373,2,2.3424,203076,202734,203121,1627767,203901,2594,203109,203497,1626220,204060
374,3,6.1823999999999995,203944,202734,203121,1627767,203901,2594,203109,1626220,202324,204060
375,-1,1.8047999999999997,203944,202734,203121,1628402,1627767,2594,203109,1626220,202324,204060
376,1,23.6544,1629026,202734,203121,1628402,1627767,2594,203109,1626220,202324,204060
377,-1,8.5248,1629026,203121,1628402,201950,1626143,203497,1626220,200757,1628378,204060
378,-2,5.76,203076,203944,202734,1628402,201950,203497,201937,200757,1628378,204060
379,-4,6.6048,203076,203944,202734,1628402,203901,203497,201937,200757,1628378,204060
380,-1,4.8,203076,203944,202734,203901,201950,2594,203497,201937,200757,204060
381,-4,11.9424,203076,203944,202734,203901,201950,203109,203497,201937,1628378,204060
382,-1,0.8448,203076,203944,202734,203901,201950,203109,203497,1626220,201937,204060
383,-6,23.3472,203076,203944,202734,203901,201950,203109,203497,201937,1628378,204060
384,2,2.88,1629026,203076,203944,203901,201950,2594,203109,203497,201937,1628378
385,6,12.902399999999998,1629026,203944,203121,1628402,201950,2594,203109,203497,201937,1628378
386,0,1.92,1629026,203944,203121,1628402,201950,2594,203109,203497,1626220,1628378
387,5,8.7168,1629026,203944,202734,203121,1628402,2594,203109,1626220,202324,204060
388,-10,11.8272,202734,203121,1628402,1627767,203901,2594,203109,1626220,202324,204060
389,1,6.1824,203944,203121,1628402,203901,201950,2594,203109,1626220,202324,204060
390,0,5.2224,1629026,203944,1628402,203901,201950,2594,203109,1626220,202324,204060
391,3,7.1424,1629026,203944,203121,1628402,201950,2594,203497,200757,1628378,204060
392,2,4.2624,1629026,203944,203121,1628402,203901,2594,203497,200757,1628378,204060
393,0,4.6848,1629026,203944,203121,1628402,203901,203109,203497,201937,1628378,204060
394,-2,12.3648,1629026,203944,203121,1628402,201950,203109,203497,201937,1628378,204060
395,1,2.88,1629026,203121,1628402,1627767,203901,203109,203497,201937,1628378,204060
396,-6,18.5472,1629028,1626162,204020,1627733,1626164,1628995,1628422,203943,1628372,201599
397,0,1.92,1629028,1628969,204020,1627733,1626164,1628995,1628422,203943,1628372,201599
398,1,2.3424,1629028,1628969,1628367,204020,1626164,1628995,1628422,203943,1628372,201599
399,-4,4.8,1629028,1628969,1628367,204020,1626164,1628422,203943,1628372,1629019,201599
400,4,4.6848,1629028,1628969,1628367,204020,1626164,1626144,1628422,203943,1629019,201599
401,0,5.1072,1629028,1628969,1628367,204020,1626164,1626144,202498,1628422,1629011,1629019
402,1,4.6848,1629028,1629001,1628969,1628367,1626164,1626144,202498,1628995,1629011,1629019
403,-4,15.129600000000002,1629001,1628969,1626158,1628367,2037,1626144,202498,1628995,1629011,1629019
404,2,4.8,1628969,1626158,1628367,1626162,2037,1626144,202498,1628995,1629011,1629019
405,0,1.92,1628969,1626158,1628367,1626162,2037,1626144,202498,1628422,1629011,1629019
406,-4,2.88,1628969,1626158,1628367,1626162,2037,1628422,203943,1629011,1628372,1629019
407,2,4.569599999999999,1629028,1628969,1626162,204020,1626164,1628422,203943,1629011,1628372,1629019
408,3,3.7247999999999997,1629028,1628969,1626162,204020,1626164,1628422,203943,1628372,1629019,201599
409,1,4.2624,1629028,1628367,1626162,204020,1626164,1628422,203943,1628372,1629019,201599
410,3,3.3024,1629028,1628367,204020,1627733,1626164,1628422,203943,1628372,1629019,201599
411,1,10.982399999999998,1629028,1628367,204020,1627733,1626164,1628995,1628422,203943,1628372,201599
412,0,2.7647999999999997,1626158,1628367,204020,1627733,1626164,1628995,203943,1628372,1629019,201599
413,8,17.7024,1626158,1628367,204020,1627733,1626164,202498,1628995,203943,1628372,1629019
414,0,10.751999999999999,1626158,1626162,204020,1627733,1626164,1628995,1628422,203943,1628372,201599
415,1,0.8448,1628969,1626158,1626162,204020,1626164,1628995,1628422,203943,1629011,1628372
416,3,2.7647999999999997,1626158,1628367,1626162,204020,1626164,1628995,1628422,203943,1629011,1628372
417,1,3.3024,1626158,1628367,1626162,204020,1626164,1626144,1628422,203943,1629011,1629019
418,0,5.6448,203584,1626158,1628367,1626162,1626164,1626144,1628422,1629011,1629019,1627740
419,-2,5.76,203584,1626158,1628367,1626162,1626164,1626144,1629011,1628372,1629019,1627740
420,0,1.92,203584,1626158,1628367,1626162,2037,1626144,1629011,1628372,1629019,1627740
421,5,3.3024,203584,1626158,1628367,1626162,2037,1626144,1628995,1629011,1628372,1629019
422,1,13.44,203584,1626158,1628367,1626162,2037,1626144,202498,1629011,1628372,1629019
423,0,3.84,203584,1628969,1626158,1626162,2037,202498,1628422,1629011,1628372,1629019
424,0,8.64,203584,1629028,1628969,204020,1626164,1628422,203943,1629011,1628372,1629019
425,-1,9.6,203584,1629028,1628969,204020,1626164,1628422,203943,1628372,1629019,201599
426,2,1.92,203584,1629028,1628969,1626162,1626164,1628422,203943,1628372,1629019,201599
427,-1,1.3823999999999999,1629028,1628969,1626162,1626164,2037,1628422,203943,1628372,1629019,201599
428,-6,6.3744000000000005,1629059,1629001,1626162,1627733,2037,1628422,203943,1628372,1629019,201599
429,-2,22.08,203084,1628368,1626161,203992,1627741,1626179,202694,1628369,201143,203935
430,1,5.76,203084,1628368,1626161,203992,1627741,1626179,1627759,203382,202330,203935
431,1,1.8047999999999997,203084,1628368,1626161,202357,1627741,1626179,202694,1627759,203382,202330
432,3,5.76,1628385,203084,1628368,202357,1627741,1626179,202694,1627759,203382,202330
433,4,20.16,1628385,1627812,203084,202357,1627741,1626179,202694,1627759,203382,202330
434,-3,1.92,1628385,202692,202357,203992,201147,1627759,1628400,1628369,201143,202330
435,-4,4.6848,1628385,202692,202357,203992,201147,1627759,1628400,1628369,201143,203935
436,-2,2.88,202692,1626161,202357,203992,201147,1627759,1628400,1628369,201143,203935
437,-2,2.88,202692,1628368,1626161,202357,201147,1627759,1628400,1628369,201143,203935
438,1,2.3424,1628368,1626161,202357,201147,1627741,1627759,1628400,1628369,201143,203935
439,4,4.2624,203084,1628368,1626161,202357,1627741,202694,1628400,1628369,203382,203935
440,2,8.64,203084,1628368,1626161,202357,1627741,1626179,202694,1628369,203382,203935
441,0,2.88,203084,1628368,1626161,202357,1627741,1626179,202694,1628369,202330,203935
442,-8,33.907199999999996,203084,1628368,1626161,203992,1627741,1626179,202694,1628369,202330,203935
443,1,0.4224,203084,1628368,1626161,203992,1627741,1626179,202694,1627759,201143,202330
444,0,0.8448,203084,1628368,1626161,202357,1627741,1626179,202694,1627759,201143,202330
445,0,3.84,203084,1628368,1626161,202357,1627741,1626179,202694,1627759,1628464,202330
446,-1,8.4096,1628385,203084,1628368,202357,1627741,1626179,202694,1627759,1628464,202330
447,2,4.2624,1628385,203084,1628368,202357,201147,1626179,202694,1627759,1628464,202330
448,-2,12.556799999999999,1628385,203084,1628368,202357,201147,1627759,1628400,201143,202330,203935
449,1,5.2224,1628385,203084,1628368,203992,1627741,1627759,1628400,201143,202330,203935
450,0,1.3823999999999999,1628385,1627812,202357,203992,1627741,1627759,1628400,1628464,202330,203935
451,2,7.0272,1628385,1627812,202357,203992,1627741,1627759,1628400,1628369,1628464,203935
452,0,1.92,1628385,1627812,202357,203992,1627741,1626179,1627759,1628400,1628369,1628464
453,2,0.8448,1628385,1627812,202357,203992,1627741,1626179,202694,1628400,1628369,1628464
454,-2,2.3424,1628385,1627812,202357,203992,1627741,1626179,202694,1628369,201143,202330
455,0,9.062399999999998,1628385,203084,1628368,202357,1627741,1626179,202694,1628369,201143,202330
456,-2,3.7247999999999997,203084,1628368,1626161,202357,1627741,1626179,202694,1628369,201143,202330
457,-2,1.3823999999999999,203084,1628368,1626161,202357,1627741,202694,1628369,201143,202330,203935
458,2,5.76,203084,1628368,1626161,203992,1627741,202694,1628369,201143,202330,203935
459,2,0.96,203084,1628368,1626161,203992,1627741,202694,1627759,1628369,201143,203935
460,1,3.7247999999999997,203084,1628368,1626161,202357,1627741,202694,1628369,201143,202330,203935
461,-1,0.4224,203084,1628368,1626161,202357,1627741,1626179,202694,1628369,201143,202330
462,0,0.8448,203084,1628368,1626161,202357,1627741,202694,1627759,1628369,201143,202330
463,0,2.7647999999999997,203084,1628368,1626161,202357,1627741,1626179,202694,1628369,201143,202330
464,-6,19.8144,203493,201580,2544,1628404,200765,1627750,203914,203115,200794,203999
465,-2,10.982399999999998,203493,201580,2544,202362,200765,1627750,203914,203115,200794,203999
466,-4,2.3424,203488,203493,200765,202362,1629021,1627750,203115,1627736,200794,203999
467,0,2.88,203488,203493,200765,202362,1629021,1627750,203115,1627736,203486,203999
468,0,1.92,203488,200765,1628404,202362,1629021,1627750,203115,1627736,203486,203999
469,0,2.88,203488,200765,1628404,202362,1629021,1628420,203115,1627736,200794,203486
470,-6,22.3872,203488,200765,1628404,202362,1629021,1628420,202738,1627736,200794,203486
471,-2,8.64,1627936,203493,201580,2544,1628404,1628420,202738,1628470,1627736,203486
472,4,4.8,1627936,201580,2544,203484,200765,1628420,202738,1628470,1627736,203999
473,1,3.3024000000000004,1627936,201580,2544,203484,200765,1627750,203914,203115,200794,203999
474,-3,8.64,1627936,201580,202362,203484,200765,1627750,203914,203115,200794,203999
475,2,7.564800000000001,1627936,201580,1628404,203484,200765,1627750,203914,203115,200794,203999
476,-3,21.964799999999997,1627936,201580,1628404,203484,200765,1627750,203914,203115,1627736,203999
477,3,7.0272,203493,2544,200765,1628404,1629021,1627750,203914,203115,200794,203999
478,0,4.8,1627936,2544,200765,1628404,1629021,1627750,203914,203115,200794,203999
479,2,3.3024000000000004,1627936,200765,1628404,1629140,1629021,1627750,203115,1627736,203486,203999
480,4,3.7247999999999997,1627936,200765,1628404,1629140,1629021,1628420,202738,1627736,203486,203999
481,6,14.0544,1627936,200765,1628404,1629140,1629021,1628420,202738,1627736,200794,203486
482,2,2.3424,1627936,2544,1628404,1629140,1629021,1627750,202738,1627736,200794,203999
483,-4,12.7872,1627936,2544,1628404,1629140,1629021,1627750,203914,203115,200794,203999
484,-3,2.3424,1627936,1629021,2544,1629140,200765,1627750,203914,203115,200794,203999
485,-3,5.2224,1627936,1629021,1628404,1629140,200765,1627750,203914,203115,200794,203999
486,-3,9.3696,1627936,1629021,2544,1628404,200765,1627750,203914,203115,200794,203999
487,-3,4.8,1627936,1629067,1628404,1629140,1629021,1627750,203914,203115,200794,203999
488,2,2.7647999999999997,1627936,1629067,1628404,1629140,1629021,1628420,1627823,1628470,1629020,1629118
489,5,17.471999999999998,202339,201572,203114,1627763,203507,201152,201954,202083,1626167,202711
490,1,2.3424,202339,201572,203114,202703,203507,201152,201954,202083,1626167,202711
491,-7,7.68,201572,203114,202703,203507,1627763,201152,201954,202083,1626167,202711
492,3,6.72,201572,203114,202703,1626192,1627763,201954,202083,1628388,1626167,202711
493,6,28.147199999999998,203114,202703,1626192,1627763,101141,201954,202083,1628388,202709,1626167
494,5,7.449599999999999,202339,203503,1628978,203507,2200,201152,201936,203124,202709,203926
495,-2,8.1024,202339,201572,203503,1628978,203507,201152,201936,203124,202709,203926
496,2,1.92,202339,201572,203503,1628978,203507,201152,201936,203124,202709,202711
497,-8,8.64,202339,201572,203114,202703,1628978,201152,202083,202711,202709,1626167
498,2,32.4864,201572,203114,202703,203507,1627763,201152,201954,202083,202711,1626167
499,1,11.9424,202339,201572,203114,202703,203507,201152,201954,202083,1626167,202711
500,2,0.96,202339,201572,203114,202703,203507,201954,202083,1628388,1626167,202711
501,2,8.1024,201572,203114,202703,203507,1627763,201954,202083,1626167,203926,202711
502,2,3.3024000000000004,203114,202703,1626192,1627763,101141,201954,201936,1626167,203926,202711
503,-1,4.1472,203503,1626192,1627763,101141,2200,201936,203124,202709,203926,202711
504,2,9.4848,203503,1626192,1627763,101141,2200,1628388,201936,203124,202709,203926
505,3,2.88,203503,1626192,1627763,203507,101141,201152,201936,203124,202709,202711
