"","Name","Team","Season","Salary"
"11575","Scott Skiles","Indiana Pacers",1988,192000
"11576","Scott Skiles","Orlando Magic",1990,408000
"11577","Scott Skiles","Orlando Magic",1991,1925000
"11578","Scott Skiles","Orlando Magic",1992,1348000
"11579","Scott Skiles","Orlando Magic",1993,1722000
"11580","Scott Skiles","Washington Bullets",1994,2125000
"11581","Brian Skinner","Los Angeles Clippers",1998,653500
"11582","Brian Skinner","Los Angeles Clippers",1999,843000
"11583","Brian Skinner","Los Angeles Clippers",2000,901800
"11584","Brian Skinner","Cleveland Cavaliers",2001,1483461
"11585","Brian Skinner","Philadelphia 76ers",2002,637435
"11586","Brian Skinner","Milwaukee Bucks",2003,1500000
"11587","Brian Skinner","Philadelphia 76ers",2004,4500000
"11588","Brian Skinner","Sacramento Kings",2005,4950000
"11589","Brian Skinner","Milwaukee Bucks",2006,5400000
"11590","Brian Skinner","Phoenix Suns",2007,1108718
"11591","Brian Skinner","Los Angeles Clippers",2008,1262275
"11592","Brian Skinner","Los Angeles Clippers",2009,1306455
"11593","Brian Skinner","Milwaukee Bucks",2010,270436
"11594","Brian Skinner","Memphis Grizzlies",2011,65446
"11595","Reggie Slater","Denver Nuggets",1994,150000
"11596","Reggie Slater","Toronto Raptors",1997,350000
"11597","Reggie Slater","Toronto Raptors",1998,400000
"11598","Reggie Slater","Minnesota Timberwolves",2000,673500
"11599","Reggie Slater","Atlanta Hawks",2001,523793
"11600","Reggie Slater","New Jersey Nets",2001,122218
"11601","Reggie Slater","Minnesota Timberwolves",2002,321926
"11602","Tamar Slay","New Jersey Nets",2002,349458
"11603","Tamar Slay","New Jersey Nets",2003,563679
"11604","Tamar Slay","Charlotte Bobcats",2004,695046
"11605","Donald Sloan","Atlanta Hawks",2011,122237
"11606","Donald Sloan","New Orleans Hornets",2011,76392
"11607","Donald Sloan","Cleveland Cavaliers",2012,251076
"11608","Donald Sloan","New Orleans Hornets",2012,44835
"11609","Donald Sloan","Indiana Pacers",2013,884293
"11610","Donald Sloan","Indiana Pacers",2014,948163
"11611","Donald Sloan","Brooklyn Nets",2015,1015421
"11612","Uros Slokar","Toronto Raptors",2006,412718
"11613","Marcus Smart","Boston Celtics",2014,3283320
"11614","Marcus Smart","Boston Celtics",2015,3431040
"11615","Marcus Smart","Boston Celtics",2016,3578880
"11616","Marcus Smart","Boston Celtics",2017,4538020
"11617","Charles Smith","Los Angeles Clippers",1988,1000000
"11618","Charles Smith","Los Angeles Clippers",1990,1000000
"11619","Charles Smith","Los Angeles Clippers",1991,1050000
"11620","Charles Smith","New York Knicks",1992,1250000
"11621","Charles Smith","New York Knicks",1993,2557000
"11622","Charles Smith","New York Knicks",1994,2857000
"11623","Charles Smith","New York Knicks",1995,3357000
"11624","Charles Smith","San Antonio Spurs",1996,3557000
"11625","Charles Smith","San Antonio Spurs",1997,3957143
"11626","Charles Smith","San Antonio Spurs",1998,4375143
"11627","Charles Smith","Minnesota Timberwolves",1995,225000
"11628","Chris Smith","Minnesota Timberwolves",1992,200000
"11629","Chris Smith","Minnesota Timberwolves",1993,270000
"11630","Chris Smith","Minnesota Timberwolves",1994,355000
"11631","Charles Smith","Miami Heat",1997,619200
"11632","Charles Smith","Los Angeles Clippers",1998,677080
"11633","Charles Smith","Los Angeles Clippers",1999,779960
"11634","Charles Smith","San Antonio Spurs",2001,540850
"11635","Charles Smith","Portland Trail Blazers",2002,637435
"11636","Charles Smith","Portland Trail Blazers",2005,771123
"11637","Craig Smith","Minnesota Timberwolves",2006,412718
"11638","Craig Smith","Minnesota Timberwolves",2007,687456
"11639","Craig Smith","Minnesota Timberwolves",2008,2500000
"11640","Craig Smith","Los Angeles Clippers",2009,2500000
"11641","Craig Smith","Los Angeles Clippers",2010,2300000
"11642","Craig Smith","Portland Trail Blazers",2011,992680
"11643","Derek Smith","Los Angeles Clippers",1984,400000
"11644","Derek Smith","Los Angeles Clippers",1985,375000
"11645","Derek Smith","Sacramento Kings",1987,900000
"11646","Derek Smith","Sacramento Kings",1988,925000
"11647","Derek Smith","Boston Celtics",1990,315000
"11648","Dennis Smith Jr.","Dallas Mavericks",2017,3218280
"11649","Doug Smith","Dallas Mavericks",1991,1500000
"11650","Doug Smith","Dallas Mavericks",1992,1845000
"11651","Doug Smith","Dallas Mavericks",1993,1650000
"11652","Doug Smith","Dallas Mavericks",1994,1950000
"11653","Doug Smith","Boston Celtics",1995,450000
"11654","Donta Smith","Atlanta Hawks",2004,425000
"11655","Donta Smith","Atlanta Hawks",2005,641748
"11656","Greg Smith","Houston Rockets",2011,301733
"11657","Greg Smith","Houston Rockets",2012,762195
"11658","Greg Smith","Houston Rockets",2013,884293
"11659","Greg Smith","Dallas Mavericks",2014,948163
"11660","Greg Smith","Minnesota Timberwolves",2015,247623
"11661","Ish Smith","Memphis Grizzlies",2010,473604
"11662","Ish Smith","Orlando Magic",2011,522486
"11663","Ish Smith","Golden State Warriors",2011,116768
"11664","Ish Smith","Milwaukee Bucks",2012,854389
"11665","Ish Smith","Milwaukee Bucks",2013,951463
"11666","Ish Smith","Philadelphia 76ers",2014,981084
"11667","Ish Smith","Houston Rockets",2014,981084
"11668","Ish Smith","Philadelphia 76ers",2015,1100602
"11669","Ish Smith","Detroit Pistons",2016,6000000
"11670","Ish Smith","Detroit Pistons",2017,6000000
"11671","Jabari Smith","Sacramento Kings",2000,316969
"11672","Jabari Smith","Sacramento Kings",2001,465850
"11673","Jabari Smith","Sacramento Kings",2003,638679
"11674","Jabari Smith","New Jersey Nets",2004,720046
"11675","Jason Smith","Philadelphia 76ers",2007,1233840
"11676","Jason Smith","Philadelphia 76ers",2008,1326360
"11677","Jason Smith","Philadelphia 76ers",2009,1418880
"11678","Jason Smith","New Orleans Hornets",2010,2187913
"11679","Jason Smith","New Orleans Hornets",2011,2500000
"11680","Jason Smith","New Orleans Hornets",2012,2500000
"11681","Jason Smith","New Orleans Pelicans",2013,2500000
"11682","Jason Smith","New York Knicks",2014,3278000
"11683","Jason Smith","Orlando Magic",2015,4300000
"11684","Jason Smith","Washington Wizards",2016,5000000
"11685","Jason Smith","Washington Wizards",2017,5225000
"11686","Joe Smith","Golden State Warriors",1995,2473000
"11687","Joe Smith","Golden State Warriors",1996,2794000
"11688","Joe Smith","Golden State Warriors",1997,3165160
"11689","Joe Smith","Minnesota Timberwolves",1998,1750000
"11690","Joe Smith","Minnesota Timberwolves",1999,2100000
"11691","Joe Smith","Detroit Pistons",2000,2250000
"11692","Joe Smith","Minnesota Timberwolves",2001,4538000
"11693","Joe Smith","Minnesota Timberwolves",2002,4991800
"11694","Joe Smith","Milwaukee Bucks",2003,5445600
"11695","Joe Smith","Milwaukee Bucks",2004,5899400
"11696","Joe Smith","Milwaukee Bucks",2005,6353200
"11697","Joe Smith","Philadelphia 76ers",2006,6807000
"11698","Joe Smith","Cleveland Cavaliers",2007,5200000
"11699","Joe Smith","Oklahoma City Thunder",2008,4795000
"11700","Joe Smith","Atlanta Hawks",2009,1306455
"11701","Joe Smith","Los Angeles Lakers",2010,1352181
"11702","Josh Smith","Atlanta Hawks",2004,1270080
"11703","Josh Smith","Atlanta Hawks",2005,1365360
"11704","Josh Smith","Atlanta Hawks",2006,1460640
"11705","Josh Smith","Atlanta Hawks",2007,2243543
"11706","Josh Smith","Atlanta Hawks",2008,10000000
"11707","Josh Smith","Atlanta Hawks",2009,10800000
"11708","Josh Smith","Atlanta Hawks",2010,11600000
"11709","Josh Smith","Atlanta Hawks",2011,12400000
"11710","Josh Smith","Atlanta Hawks",2012,13200000
"11711","Josh Smith","Detroit Pistons",2013,13500000
"11712","Josh Smith","Detroit Pistons",2014,14000000
"11713","Josh Smith","Houston Rockets",2014,2077000
"11714","Josh Smith","Detroit Pistons",2015,5400000
"11715","Josh Smith","Houston Rockets",2015,1499000
"11716","Josh Smith","Detroit Pistons",2016,5400000
"11717","Josh Smith","Detroit Pistons",2017,5331729
"11718","Josh Smith","New Orleans Pelicans",2017,210500
"11719","J.R. Smith","New Orleans Hornets",2004,1206600
"11720","J.R. Smith","New Orleans/Oklahoma City Hornets",2005,1297080
"11721","J.R. Smith","Denver Nuggets",2006,1387560
"11722","J.R. Smith","Denver Nuggets",2007,2134067
"11723","J.R. Smith","Denver Nuggets",2008,4985001
"11724","J.R. Smith","Denver Nuggets",2009,5508426
"11725","J.R. Smith","Denver Nuggets",2010,6757851
"11726","J.R. Smith","New York Knicks",2011,2382353
"11727","J.R. Smith","New York Knicks",2012,2806452
"11728","J.R. Smith","New York Knicks",2013,5565000
"11729","J.R. Smith","Cleveland Cavaliers",2014,6516000
"11730","J.R. Smith","Cleveland Cavaliers",2015,5000000
"11731","J.R. Smith","Cleveland Cavaliers",2016,12800000
"11732","J.R. Smith","Cleveland Cavaliers",2017,13760000
"11733","Kenny Smith","Sacramento Kings",1987,600000
"11734","Kenny Smith","Sacramento Kings",1988,600000
"11735","Kenny Smith","Houston Rockets",1990,700000
"11736","Kenny Smith","Houston Rockets",1991,1633000
"11737","Kenny Smith","Houston Rockets",1992,1983000
"11738","Kenny Smith","Houston Rockets",1993,2150000
"11739","Kenny Smith","Houston Rockets",1994,2633000
"11740","Kenny Smith","Houston Rockets",1995,2683000
"11741","Kenny Smith","Orlando Magic",1996,190100
"11742","Larry Smith","Golden State Warriors",1984,300000
"11743","Larry Smith","Golden State Warriors",1985,525000
"11744","Larry Smith","Golden State Warriors",1987,600000
"11745","Larry Smith","Golden State Warriors",1988,625000
"11746","Larry Smith","Houston Rockets",1990,800000
"11747","Larry Smith","Houston Rockets",1991,997000
"11748","Larry Smith","San Antonio Spurs",1992,500000
"11749","LaBradford Smith","Washington Bullets",1991,620000
"11750","LaBradford Smith","Washington Bullets",1992,760000
"11751","LaBradford Smith","Washington Bullets",1993,940000
"11752","Leon Smith","Dallas Mavericks",1999,449920
"11753","Leon Smith","Dallas Mavericks",2000,483680
"11754","Leon Smith","Dallas Mavericks",2001,517360
"11755","Michael Smith","Boston Celtics",1990,525000
"11756","Michael Smith","Boston Celtics",1991,625000
"11757","Michael Smith","Boston Celtics",1992,650000
"11758","Michael Smith","Sacramento Kings",1994,150000
"11759","Michael Smith","Sacramento Kings",1995,1340000
"11760","Michael Smith","Sacramento Kings",1996,1570000
"11761","Michael Smith","Sacramento Kings",1997,1920000
"11762","Michael Smith","Vancouver Grizzlies",1998,2180000
"11763","Michael Smith","Washington Wizards",1999,2000000
"11764","Michael Smith","Orlando Magic",1999,1660000
"11765","Michael Smith","Washington Wizards",2000,2200000
"11766","Michael Smith","Washington Wizards",2001,2400000
"11767","Mike Smith","Washington Wizards",2000,316969
"11768","Nolan Smith","Portland Trail Blazers",2011,1306920
"11769","Nolan Smith","Portland Trail Blazers",2012,1404960
"11770","Otis Smith","Golden State Warriors",1987,95000
"11771","Otis Smith","Golden State Warriors",1988,225000
"11772","Otis Smith","Orlando Magic",1990,450000
"11773","Otis Smith","Orlando Magic",1991,525000
"11774","Reggie Smith","Portland Trail Blazers",1992,275000
"11775","Reggie Smith","Portland Trail Blazers",1993,358000
"11776","Russ Smith","Memphis Grizzlies",2014,816482
"11777","Russ Smith","Memphis Grizzlies",2015,816482
"11778","Steve Smith","Miami Heat",1991,2250000
"11779","Steve Smith","Miami Heat",1992,2252000
"11780","Steve Smith","Miami Heat",1993,2252000
"11781","Steve Smith","Atlanta Hawks",1994,1935900
"11782","Steve Smith","Atlanta Hawks",1995,2568000
"11783","Steve Smith","Atlanta Hawks",1996,4500000
"11784","Steve Smith","Atlanta Hawks",1997,5400000
"11785","Steve Smith","Atlanta Hawks",1998,6300000
"11786","Steve Smith","Portland Trail Blazers",1999,7200000
"11787","Steve Smith","Portland Trail Blazers",2000,8100000
"11788","Steve Smith","San Antonio Spurs",2001,9000000
"11789","Steve Smith","San Antonio Spurs",2002,9900000
"11790","Steve Smith","New Orleans Hornets",2003,1070000
"11791","Steve Smith","Charlotte Bobcats",2004,1100000
"11792","Steven Smith","Philadelphia 76ers",2006,161061
"11793","Theron Smith","Memphis Grizzlies",2003,366931
"11794","Theron Smith","Charlotte Bobcats",2004,620046
"11795","Tony Smith","Los Angeles Lakers",1990,120000
"11796","Tony Smith","Los Angeles Lakers",1991,400000
"11797","Tony Smith","Los Angeles Lakers",1992,450000
"11798","Tony Smith","Los Angeles Lakers",1993,800000
"11799","Tony Smith","Los Angeles Lakers",1994,1050000
"11800","Tony Smith","Phoenix Suns",1995,500000
"11801","Tony Smith","Charlotte Hornets",1996,247500
"11802","Rik Smits","Indiana Pacers",1988,800000
"11803","Rik Smits","Indiana Pacers",1990,1350000
"11804","Rik Smits","Indiana Pacers",1991,1350000
"11805","Rik Smits","Indiana Pacers",1992,2000000
"11806","Rik Smits","Indiana Pacers",1993,2500000
"11807","Rik Smits","Indiana Pacers",1994,3250000
"11808","Rik Smits","Indiana Pacers",1995,3750000
"11809","Rik Smits","Indiana Pacers",1996,4000000
"11810","Rik Smits","Indiana Pacers",1997,4000000
"11811","Rik Smits","Indiana Pacers",1998,8500000
"11812","Rik Smits","Indiana Pacers",1999,12250000
"11813","Mike Smrek","Chicago Bulls",1985,135000
"11814","Mike Smrek","Los Angeles Lakers",1987,200000
"11815","Mike Smrek","San Antonio Spurs",1988,175000
"11816","Mike Smrek","Los Angeles Clippers",1990,325000
"11817","Tony Snell","Chicago Bulls",2013,1409040
"11818","Tony Snell","Chicago Bulls",2014,1472400
"11819","Tony Snell","Chicago Bulls",2015,1535880
"11820","Tony Snell","Milwaukee Bucks",2016,2368327
"11821","Tony Snell","Milwaukee Bucks",2017,9821429
"11822","Eric Snow","Seattle SuperSonics",1995,200000
"11823","Eric Snow","Seattle SuperSonics",1996,247500
"11824","Eric Snow","Seattle SuperSonics",1997,706300
"11825","Eric Snow","Philadelphia 76ers",1998,846300
"11826","Eric Snow","Philadelphia 76ers",1999,3000000
"11827","Eric Snow","Philadelphia 76ers",2000,3380000
"11828","Eric Snow","Philadelphia 76ers",2001,3750000
"11829","Eric Snow","Philadelphia 76ers",2002,4125000
"11830","Eric Snow","Philadelphia 76ers",2003,4500000
"11831","Eric Snow","Cleveland Cavaliers",2004,4875000
"11832","Eric Snow","Cleveland Cavaliers",2005,5484375
"11833","Eric Snow","Cleveland Cavaliers",2006,6093750
"11834","Eric Snow","Cleveland Cavaliers",2007,6703125
"11835","Eric Snow","Cleveland Cavaliers",2008,7312500
"11836","Kirk Snyder","Utah Jazz",2004,1336920
"11837","Kirk Snyder","New Orleans/Oklahoma City Hornets",2005,1437240
"11838","Kirk Snyder","Houston Rockets",2006,1537440
"11839","Kirk Snyder","Minnesota Timberwolves",2007,2358433
"11840","Ricky Sobers","Seattle SuperSonics",1984,277000
"11841","Ricky Sobers","Seattle SuperSonics",1985,425000
"11842","Will Solomon","Memphis Grizzlies",2001,332817
"11843","Will Solomon","Sacramento Kings",2008,711517
"11844","Darius Songaila","Sacramento Kings",2003,366931
"11845","Darius Songaila","Sacramento Kings",2004,1600000
"11846","Darius Songaila","Chicago Bulls",2005,2200000
"11847","Darius Songaila","Washington Wizards",2006,3650000
"11848","Darius Songaila","Washington Wizards",2007,3942000
"11849","Darius Songaila","Washington Wizards",2008,4235000
"11850","Darius Songaila","New Orleans Hornets",2009,4526000
"11851","Darius Songaila","Philadelphia 76ers",2010,4818000
"11852","Pape Sow","Toronto Raptors",2004,385277
"11853","Pape Sow","Toronto Raptors",2005,641748
"11854","Pape Sow","Toronto Raptors",2006,744551
"11855","Vassilis Spanoulis","Houston Rockets",2006,1800000
"11856","Vassilis Spanoulis","San Antonio Spurs",2007,1944000
"11857","Rory Sparrow","New York Knicks",1984,500000
"11858","Rory Sparrow","New York Knicks",1985,500000
"11859","Rory Sparrow","New York Knicks",1986,500000
"11860","Rory Sparrow","Chicago Bulls",1987,325000
"11861","Rory Sparrow","Miami Heat",1988,275000
"11862","Rory Sparrow","Sacramento Kings",1990,300000
"11863","Rory Sparrow","Chicago Bulls",1991,126000
"11864","Rory Sparrow","Los Angeles Lakers",1992,140000
"11865","Marreese Speights","Philadelphia 76ers",2008,1542600
"11866","Marreese Speights","Philadelphia 76ers",2009,1658280
"11867","Marreese Speights","Philadelphia 76ers",2010,1773960
"11868","Marreese Speights","Memphis Grizzlies",2011,2721255
"11869","Marreese Speights","Cleveland Cavaliers",2012,4200000
"11870","Marreese Speights","Golden State Warriors",2013,3500000
"11871","Marreese Speights","Golden State Warriors",2014,3657500
"11872","Marreese Speights","Golden State Warriors",2015,3815000
"11873","Marreese Speights","Los Angeles Clippers",2016,1403611
"11874","Marreese Speights","Orlando Magic",2017,1471382
"11875","Andre Spencer","Golden State Warriors",1993,250000
"11876","Elmore Spencer","Los Angeles Clippers",1992,438000
"11877","Elmore Spencer","Los Angeles Clippers",1993,569000
"11878","Elmore Spencer","Los Angeles Clippers",1994,700000
"11879","Elmore Spencer","Denver Nuggets",1997,2050000
"11880","Felton Spencer","Minnesota Timberwolves",1990,1070000
"11881","Felton Spencer","Minnesota Timberwolves",1991,1340000
"11882","Felton Spencer","Minnesota Timberwolves",1992,1610000
"11883","Felton Spencer","Utah Jazz",1993,1581000
"11884","Felton Spencer","Utah Jazz",1994,1881250
"11885","Felton Spencer","Utah Jazz",1995,2181000
"11886","Felton Spencer","Golden State Warriors",1996,2694000
"11887","Felton Spencer","Golden State Warriors",1997,2178099
"11888","Felton Spencer","Golden State Warriors",1998,1650000
"11889","Felton Spencer","San Antonio Spurs",1999,510000
